Id,Title,OriginalTitle,FilePath,Year,Summary,Rating,Duration,Genres,TmdbId,TmdbPosterUrl,TmdbRating,TmdbOverview,MustDelete
7699,Halál cukik,Pretty Lethal,/data/movies/Pretty.Lethal.2026.2160p.AMZN.WEB-DL.DDP5.1.Atmos.H.265.HUN-FULCRUM/fulcrum-pretty.lethal.2026.2160p.hevc.mkv,2026,"Az akciódús thrillerben öt balerina egy rangos táncversenyre tart. Amikor egy félreeső erdőben lerobban a buszuk, Devora Kasimer vészjósló út menti fogadójában keresnek menedéket, majd profi tánctudásukat fegyverként használva küzdenek a túlélésért.",5.7,90702,Action|Thriller,1084187,https://image.tmdb.org/t/p/w500/znTPnXCK3lEQJgqXCvP7e5FUz6f.jpg,6.902,A troupe of ballerinas find themselves fighting for survival as they attempt to escape from a remote inn after their bus breaks down on the way to a dance competition.,False
80,Halálod appja,Countdown,/data/movies/Countdown.2019.BDRip.x264.HuN-prldm/Countdown.2019.BDRip.x264.HuN-prldm.mkv,2019,"Az okostelefonok teljesen átszövik mindennapjainkat, egymás után jelennek meg a hasznosabbnál hasznosabb applikációk, a legújabb őrületnek azonban az az alkalmazás számít, amely képes megjósolni, mennyi van hátra az életünkből. Quinn döbbenten veszi észre, hogy mindössze két napja maradt. A másodpercek egyre csak peregnek visszafelé, a lány pedig próbál versenyt futni az idővel, miközben egy gyanús és sötét alak is a nyomába…",2.6,90674,Thriller|Horror,599975,https://image.tmdb.org/t/p/w500/qCDPKUMX5xrxxQY8XhGVCKO3fks.jpg,6.209,"A young nurse downloads an app that tells her she only has three days to live. With time ticking away and a mysterious figure haunting her, she must find a way to save her life before time runs out.",False
5307,Halálos terápia,Extreme Measures,/data/movies/Extreme.Measures.1996.720p.WEB-DL.H264.HUN.ENG-Eastwood/Extreme.Measures.1996.720p.WEB-DL.H264.HUN.ENG-Eastwood.mkv,1996,"Titokzatos halálesetek követik egymást egy New York-i kórházban, s különös módon az elhunytak mind szerencsétlen hajléktalanok. Az események felkeltik egy fiatal orvos figyelmét, aki minél többet tud meg az elhalálozások hátterérõl, annál inkább kezd kételkedni neves, köztiszteletben álló professzorában. A nyughatatlan fiatal doktor egy olyan programra bukkan, melynek feltárása orvosi hitelét, jövendõ pályáját, végül pedig közvetlenül az életét fenyegeti.",5.5,118076,Rejtély|Dráma,11306,https://image.tmdb.org/t/p/w500/uowP2Nw2mLpQni1vtbUb1LUSiP0.jpg,6,"Guy Luthan, a British doctor working at a hospital in New York, starts making unwelcome enquiries when the body of a man who died in his emergency room disappears. After the trail leads Luthan to the door of an eminent surgeon at the hospital, Luthan soon finds himself in extreme danger people who want the hospital's secret to remain undiscovered.",False
7661,Hamnet,,/data/movies/Hamnet.2025.2160p.UHD.BluRay.TrueHD.Atmos.7.1.DoVi-HDR10+.x265.HuN-GOODWILL/Hamnet.2025.2160p.UHD.BluRay.TrueHD.Atmos.7.1.DoVi-HDR10+.x265.HuN-GOODWILL.mkv,2025,"1580, Anglia. Az elszegényedett latintanár, William Shakespeare megismerkedik a szabadszellemű Agnes-szel, és a pár egymástól elragadtatva szenvedélyes viszonyba keveredik, amelynek vége házasság és három gyermek lesz. Viszont miközben Will a távoli Londonban egyengeti bimbózó színészi karrierjét, Agnes-nek egyedül kell helyt állnia otthon. Amikor tragédia történik, a pár egykor megingathatatlan köteléke próbára tétetik, ám a közös élményeik alapozzák meg Shakespeare időtlen remekművének, a Hamletnek a megírását.",8.7,125326,Biography|Dráma,858024,https://image.tmdb.org/t/p/w500/vbeyOZm2bvBXcbgPD3v6o94epPX.jpg,7.7,"The powerful story of love and loss that inspired the creation of Shakespeare's timeless masterpiece, Hamlet.",False
7747,Happiness Therapy,,/data/movies/Happiness.Therapy.2024.1080p.AMZN.WEB-DL.DDP5.1.H.264.HUN-FULCRUM/fulcrum-happiness.therapy.2024.1080p.web.mkv,2024,,0,90845,,0,,,,False
198,Harry Potter és a Bölcsek köve,Harry Potter and the Sorcerer's Stone,/data/movies/Harry.Potter.And.The.Philosophers.Stone.2001.720p.BluRay.x264-SiNNERS/Harry.Potter.And.The.Philosophers.Stone.2001.720p.BluRay.x264-SiNNERS.mkv,2001,"Szülei halála után Harry Potter mostohaszülőknél nevelkedik. Sanyarú a sorsa, a lépcső alatti kuckóban lakik és elviselhetetlen az unokatestvére. Ám hamarosan kiderül, hogy Harry nem közönséges kisfiú, hanem egy varázsló házaspár árvája, aki csak átmenetileg keveredett a lényegről mit sem sejtő muglik közé. Most viszont végigsétál az Abszol úton, hogy beiratkozzék a titokzatos Roxfort Boszorkány- és Varázslóképző Szakiskolába. Néhány jó barát, néhány nagy kaland és néhány ősi ellenség vár itt rá, de mi ez egy elsőéves varázslótanoncnak?",8,152361,Adventure|Fantasy,671,https://image.tmdb.org/t/p/w500/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,7.897,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",False
193,Harry Potter és a Félvér herceg,Harry Potter and the Half-Blood Prince,/data/movies/Harry.Potter.and.the.Half.Blood.Prince.2008.BDRip.x264.HUN-ZHR/zhr-harry.potter.and.the.half.blood.prince.mkv,2009,"Roxfort körül egyre szaporodnak az árnyak. Pedig a hatodik osztályba lépő Harry Potter és barátai számára a Boszorkány- és Varázslóképző Szakiskola mindennapjai is bőven elég izgalmat jelentenek nekik: Harry különleges titkokat hordozó bájital tankönyve, Ron barátnője és Hermione szerelme is épp elég titokzatos és ijesztő. De Harrynek egyre több oka van a félelemre. A halálfalók már mindenütt ott vannak, a dementor-támadások szaporodnak, és az iskola fölött megjelenik a Sötét Jegy. Dumbledore abban reménykedik, hogy védence megerősödhet, ha jobban megismeri az ellenfele múltját. De van veszély, amelyre ő sem készülhet fel.",8.3,153531,Action|Adventure,767,https://image.tmdb.org/t/p/w500/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,7.681,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",False
194,Harry Potter és a Főnix rendje,Harry Potter and the Order of the Phoenix,/data/movies/Harry.Potter.and.the.Order.of.the.Phoenix.2007.BDRip.x264.HUN-ZHR/zhr-harry.potter.and.the.order.of.the.phoenix.mkv,2007,"A kalandosra sikeredett nyári vakáció után Harry Potter visszatér Roxfortba. A Sötét Varázslatok Kivédése tárgyat új tanár tanítja, akinek legfőbb feladata Dumbledore professzor és a diákok szemmel tartása. Miközben a diákok a Rendes Bűbájos Fokozat vizsgára készülnek, az új oktatási rendeletek felbolygatják az iskola életét. Talán ezért éri őket váratlanul a sötét varázslat, amely ellenük fordul. Harry a barátai, Ron és Hermione sürgetésére maga veszi kezébe az ügyet: néhány diáktársukkal kiegészülve felkészülnek, hogy megvédjék otthonukat.",7.8,138241,Action|Adventure,675,https://image.tmdb.org/t/p/w500/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,7.672,"Returning for his fifth year at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of motivated students to defend themselves against the Dark Arts.",False
189,Harry Potter és a Halál ereklyéi 1. rész,Harry Potter and the Deathly Hallows: Part 1,/data/movies/Harry.Potter.and.the.Deathly.Hallows.Part.I.2010.BDRip.x264.HUN-ZHR/zhr-harry.potter.and.the.deathly.hallows.part.I.mkv,2010,"Magukra maradtak: Harry, Ron és Hermione tanárai és legfőképpen Dumbledore segítsége nélkül vág neki a nagy feladatnak. Voldemort halhatatlanságának titka nyomába erednek, fel akarják kutatni és meg akarják semmisíteni a rejtélyes horcruxokat. A sötét erő nem kíméli őket, de az egész varázsvilágot sem. Bekövetkezik a legrosszabb, kitör a háború, a halálfalók Roxfortot és a Mágiaügyi Minisztériumot is az uralmuk alá hajtják. Bármerre járnak, a borzalom követi őket. És mindenütt Harry Pottert keresik, hogy a Nagyúr elé vigyék a fiút élve.",7.6,146086,Adventure|Action,12444,https://image.tmdb.org/t/p/w500/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,7.7,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",False
190,Harry Potter és a Halál ereklyéi 2. rész,Harry Potter and the Deathly Hallows: Part 2,/data/movies/Harry.Potter.and.the.Deathly.Hallows.Part.II.2011.BDRip.x264.HUN-ZHR/zhr-harry.potter.and.the.deathly.hallows.part.II.mkv,2011,"Nincs tovább: Harry, Ron és Hermione immár nem kerülheti el a végső összecsapást. Mindannyian tudják, hogy ez az utolsó felvonás. A három jóbarát visszatér a Roxfortba, hogy felkutassa és elpusztítsa az utolsó horcruxot. Voldemort, aki egyre erősebb, uralma alá vonta a Mágiaügyi Minisztériumot és már Roxfort fölött is egyre nagyobb hatalma van, tudomást szerez a tervükről. A tét hatalmas, így nem is csoda, hogy mindent bevet a siker érdekében. Megkezdődik a Roxfort ostroma - és már soha többé, semmi nem lesz ugyanolyan, mint volt.",9.6,130462,Adventure|Fantasy,12445,https://image.tmdb.org/t/p/w500/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,8.08,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",False
187,Harry Potter és a Titkok kamrája,Harry Potter and the Chamber of Secrets,/data/movies/Harry.Potter.and.the.Chamber.of.Secrets.2002.BDRip.x264.HUN-ZHR/zhr-harry.potter.chamber.of.secrets.mkv,2002,"Harry Potter nyári vakációja nem a legjobban sikerült. Mindezt tetézi, hogy megjelenik nála Dobby, a házimanó, hogy figyelmeztesse, nagy veszély leselkedik rá a Roxfort Boszorkány- és Varázslóképző Szakiskola falai között. Harry és Ron lekési a Roxfort Expresszt, amely visszavinné őket az iskolába, így a repülő autóval indulnak útnak, nehogy elkéssenek az új tanév kezdetéről. Harry csakhamar megint az érdeklődés középpontjában találja magát, ugyanis az iskolában új rajongói akadnak, köztük a Feketemágia-ellenes Liga professzora, Gilderoy Lockhart. Lockhart különös módon egyre gyakrabban mutatkozik Harry társaságában. De még Lockhart sem képes megállítani az új és minden eddiginél gonoszabb hatalmat, amely az iskolát fenyegeti.",8.2,160936,Adventure|Fantasy,672,https://image.tmdb.org/t/p/w500/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,7.7,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione's magical abilities and courage.",False
191,Harry Potter és a Tűz serlege,Harry Potter and the Goblet of Fire,/data/movies/Harry.Potter.and.the.Goblet.of.Fire.2005.BDRip.x264.HUN-ZHR/zhr-harry.potter.and.the.goblet.of.fire.mkv,2005,"Harry Potter visszatér a Roxfort Boszorkány- és Varázslóképző Szakiskolába, hogy folytassa a tanulmányait. Nem sejti, hogy élete legnehezebb kihívása vár rá. A tizennégy éves Harrynek akaratán kívül és nála idősebb, tapasztaltabb diákokkal együtt kell részt vennie a nemzetközi Trimágus Tusán, amelyre megmagyarázhatatlan módon egy ismeretlen nevezte be. Ám az iskolai verseny veszélyei elhalványulnak az immár bizonyossá váló tény mellett: Voldemort, a Sötét Nagyúr ismét színre lépett és nemcsak hatalmát nyerte vissza, hanem emberi alakját is.",8.8,157091,Adventure|Fantasy,674,https://image.tmdb.org/t/p/w500/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,7.8,"When his name emerges from the Goblet of Fire, Harry Potter becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons, and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",False
197,Harry Potter és az Azkabani fogoly,Harry Potter and the Prisoner of Azkaban,/data/movies/Harry.Potter.and.the.Prisoner.of.Azkaban.2004.BDRip.x264.HUN-ZHR/zhr-harry.potter.and.the.prisoner.of.azkaban.mkv,2004,"Harry Potter csak vonakodva hajlandó még egy nyarat rémes rokonainál, a Dursley családnál tölteni. Minden igyekezetével megpróbál ""viselkedni"", ám Vernon bácsi testvére, Marge néni annyira kiborítja, hogy a hölgyet elvarázsolja. Ám megmagyarázhatatlan módon Harryt nem büntetik meg a tiltott varázslatért. Kiderül, azért nem csapták ki a Boszorkány- és Varázslóképző Szakiskolából, mert a veszélyes és titokzatos varázsló, Sirius Black megszökött az azkabani börtönből, és most Roxfort felé tart, hogy leszámoljon Harry Potterrel.",9,141702,Adventure|Fantasy,673,https://image.tmdb.org/t/p/w500/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,8,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",False
5753,Hegyek között,The Mountain Between Us,/data/movies/The.Mountain.Between.Us.2017.RETAiL.720p.BluRay.DD5.1.x264.HuN-HyperX/themountainbetweenus-720p-hyperx.mkv,2017,"Egy tragikus baleset következtében a hófödte hegyek között ragad egy férfi és egy nő. Bár idegenek, most mégis csak egymásra támaszkodhatnak, ha túl akarják élni a szélsőséges körülményeket. Mikor rájönnek, nem számíthatnak segítségre, útnak indulnak, hogy több száz kilométert tegyenek meg gyalog. Az előttük álló út számos megpróbáltatást rejt, ám közben olyasmire is rátalálnak, amire nem is számítottak: egymásra.",3.9,111819,Romantikus|Dráma,290512,https://image.tmdb.org/t/p/w500/3XNfYTW4XGscI81nXMSWGsQ8cpu.jpg,6.65,"Stranded on a mountain after a tragic plane crash, two strangers must work together to endure the extreme elements of the remote, snow-covered terrain. When they realize help is not coming, they embark on a perilous journey across hundreds of miles of wilderness, pushing each other to survive and discovering their inner strength.",False
5311,Hetedik,Se7en,/data/movies/Se7en.1995.PROPER.REMASTERED.720p.BluRay.DTS-ES.x264.HuN-prldm/Se7en.1995.PROPER.REMASTERED.720p.BluRay.DTS-ES.x264.HuN-prldm.mkv,1995,"New York vigasztalan, szürke és nyirkos betonrengetegében, őrült sorozatgyilkos után nyomoz a rendőrség. A férfi a Bibliában megírt hét halálos bűn lajstromát követve szedi áldozatait, míg üldözői, a nyugdíjba készülő, higgadt és bölcs, William Somerset nyomozó és a türelmetlen, lobbanékony újonc, David Mills megpróbálják megakadályozni beteg terve végrehajtásában.",8.4,126898,Bűnügyi|Rejtély,41097,https://image.tmdb.org/t/p/w500/gRaVX9HU0l1Av6dAFTIoAlrl2FQ.jpg,6.3,"After his owners abandon him in the woods, a puppy befriends a family of rabbits.",False
5702,Hirtelen 70,Mack & Rita,/data/movies/Hirtelen 70 2022 720p Bluray HUN/Hirtelen 70 2022 720p Bluray HUN.mkv,2022,"A 30 éves frusztrált író és önjelölt influencer Mack (Elizabeth Lail) otthonülőként vonakodva, de elmegy barátnője leánybúcsújára Palm Springsbe, ahol egy vad éjszaka után arra ébred, hogy hirtelen átalakul jövőbeli önmagává: ""Rita nénivé"" (Diane Keaton). Mások elvárásainak kényszerétől megszabadulva Rita a saját útját járja, és a közösségi média hatalmas szenzációjává válik. A benne lakozó 70 éves nő szó szerint felszabadul és egy románc kezd kialakulni, amikor közelebb kerülnek egymással Mack imádnivaló kutyaszitterével, Jackkel (Dustin Milligan).",2.4,94737,Vígjáték|Fantasy,808087,https://image.tmdb.org/t/p/w500/rhJDDzGZitrGpW3ELmFhdCEFx9g.jpg,5.4,A 30-year-old spends a wild weekend in Palm Springs and wakes up to find she has magically transformed into her 70-year-old self.,False
6097,Hivatali patkányok,Office Space,/data/movies/Office.Space.1999.720p.BluRay.DTS.x264.HuN-TRiNiTY/os.720p-trinity.mkv,1999,"Peter (Ron Livingston) és két haverja, Samir (Ajay Naid) és Michael (David Herman) egy hatalmas cég hatalmas irodájában robotolnak, és akár hetente tizenöt percet is eltöltenek hasznos munkával. Azon törik a fejüket, hogyan állhatnának bosszút életük megnyomorítóján: a Hivatalon. Peter felkeres egy feszültségenyhítő terapeutát, ám a kezelésen gutaütést kap. Ettől kezdve nem érdekli semmi: lazán megmondja a véleményét a főnökeinek, kedvére pecázni jár, íróasztalán pedig halat belez. Sőt, már az iratgyűjtőit sem tiszteli.",8.2,89256,Vígjáték,1542,https://image.tmdb.org/t/p/w500/iEmTwOkUaLziMQCUZii5wPQBIAO.jpg,7.37,"A depressed white-collar worker tries hypnotherapy, only to find himself in a perpetual state of devil-may-care bliss that prompts him to start living by his own rules, and hatch a hapless attempt to embezzle money from his soul-killing employers.",False
4,Hoffmann meséi,The Tales of Hoffmann,/data/movies/Hoffmann meséi.mkv,1951,"A young poet named Hoffman broods over his failed romances. First, his affair with the beautiful Olympia is shattered when he realizes that she is really a mechanical woman designed by a scientist. Next, he believes that a striking prostitute loves him, only to find out she was hired to fake her affections by the dastardly Dapertutto. Lastly, a magic spell claims the life of his final lover.",8.5,123959,Musical|Fantasy,0,,,,False
7655,Hogyan legyünk normálisak,How to Be Normal and the Oddness of the Other World,/data/movies/How.to.Be.Normal.and.the.Oddness.of.the.Other.World.2025.720p.HMAX.WEB-DL.DD+5.1.H.264.HuN-GfT/How.to.Be.Normal.and.the.Oddness.of.the.Other.World.2025.720p.HMAX.WEB-DL.DD+5.1.H.264.HuN-GfT.mkv,2025,"Miután frissen kikerül egy pszichiátriai intézetből, Pia visszaköltözik a szüleihez, hogy rendbe tegye az életét. Új munka, szerelmi bánat, pszichotróp gyógyszerek és a társadalmi megbélyegzés között őrlődve egy olyan világba tér vissza, ahol úgy tűnik, minden kicsúszik az irányítása alól.",0,98532,Dráma|Vígjáték,1373976,https://image.tmdb.org/t/p/w500/uipS7Q9olqG20wBjC3zbA2Taaob.jpg,4.3,"Fresh out of a psychiatric hospital, Pia moves back in with her parents to get her life together. Torn between a new job, lovesickness, psychotropic drugs and social stigmatization, she emerges into a world where everything seems out of control.",False
7589,Hogyan tudnék élni nélküled?,,/data/movies/Hogyan.tudnek.elni.nelkuled.2024.RETAiL.1080p.BluRay.REMUX.DTS-HD.MA.5.1.AVC.HUN-FULCRUM/fulcrum-hogyan.tudnek.elni.nelkuled.2024.1080p.remux.mkv,2024,"Mi köti össze a múltat a jelennel? Természetesen a szerelem. És a zene. De csak ha nagyon jó.  Lili korunk tipikus lánya: magányos, és igyekszik bebeszélni magának, hogy így jó neki. De egyszer a szülei lakásában talál egy régi levélcsomagot, amit az anyja, úgy látszik, egyáltalán nem akart megmutatni neki. Ő persze nem sokat habozik, olvasni kezd, és megelevenedik előtte a múlt…  …a kilencvenes évek elejének egy felejthetetlen nyara, amikor három jó barátnő a Balatonnál vakációzik, és közülük csak Eszter (Törőcsik Franciska) akar hűséges maradni az otthon hagyott, karót nyelt pasijához. De általában mérnöki pontossággal követett terveit kissé összekuszálja, hogy megismerkedik egy sráccal (Ember Márk), aki laza, vicces és van még egy nagyon jó tulajdonsága: egy zenekarban játszik, és esténként a szigligeti strandon lép fel a haverjaival.",0,104967,Vígjáték|Musical,1283816,https://image.tmdb.org/t/p/w500/7yxQQS1DKBPyacNtITysNT06LHa.jpg,8.1,"Lili is a typical girl of our time: she's lonely and tries to convince herself that this is what's good for her. But one day, she finds an old package of letters in her parents' apartment, which her mother apparently didn't want to show her at all. Of course, she doesn't hesitate much, she starts reading, and the past comes alive... an unforgettable summer in the early 1990s, when three good friends are on vacation at Lake Balaton, and of them, only Eszter wants to stay faithful to her boyfriend who left her at home, who swallowed a stake. But her plans, which she usually follows with engineering precision, are slightly messed up when she meets Gergo, easygoing, funny and has another very good quality: he plays in a band and performs with his friends on the beach in Szigliget in the evenings.",False
227,Hogyan veszítsünk el egy pasit 10 nap alatt?,How to Lose a Guy in 10 Days,/data/movies/How.to.Lose.a.Guy.in.10.Days.2003.Custom.BDRip.XviD.HuN-Chris/How.to.Lose.a.Guy.in.10.Days.2003.Custom.BDRip.XviD.HuN-Chris.avi,2003,"Andie Anderson a Nőmérő Magazin újdonsült rovatvezetője, aki hétről hétre remek tanácsokkal látja el női olvasóit a közkedvelt ""Hogyan""-rovat hasábjain. Legújabb témájához egyik kolléganője sanyarú sorsából merít ihletet és már meg is van a következő havi cím: Hogyan veszítsünk el egy pasit 10 nap alatt? Ehhez azonban villámgyorsan fel kell szednie egy pasit, akit aztán 10 nap alatt furfangosabbnál furfangosabb módszerekkel kergethet a szakításba és az őrületbe.  Benjamin Barry, a menő reklámügynök egy sokat ígérő megbízást akar megkaparintani - minden áron. Vakmerősége odáig fajul, hogy a siker érdekében fogadást köt: 10 nap alatt magába bolondít egy nőt, akit kijelölnek neki. És mit ad isten, az áldozat éppen Andie lesz.",4.1,115482,Vígjáték|Romantikus,9919,https://image.tmdb.org/t/p/w500/2dlftyPz7mTYbrsPvTogyFmYd7d.jpg,6.864,"It's the battle of wills, as Andie needs to prove she can dump a guy in 10 days, whereas Ben needs to prove he can win a girl in 10 days. Now, the clock is ticking—and the wildly entertaining comedy smash is off and running in this irresistible tale of sex, lies and outrageous romantic fireworks!",False
6715,Holland,,/data/movies/Holland.2025.720p.AMZN.WEB-DL.DDP5.1.Atmos.H.264.HUN.ENG-PTHD/Holland.2025.720p.AMZN.WEB-DL.DDP5.1.Atmos.H.264.HUN.ENG-PTHD.mkv,2025,"A megdöbbentő fordulatokkal teli thrillerben Nicole Kidman alakítja a pedáns Nancy Vandergrootot, akinek fenekestül felfordul a michigani Holland tulipánföldjei között tanárként és háztartásbeliként férjével, a közösség oszlopával és fiával élt tökéletes élete. Nancy és segítőkész kollégája gyanúját felkelti egy titok, és rájönnek, hogy az életükben semmi sem az, aminek látszik.",2.1,109898,Thriller|Rejtély,257094,https://image.tmdb.org/t/p/w500/39jIr3A4ScUeGxFdMeARYKNxTgU.jpg,5.387,"Teacher Nancy's life with her husband in Holland, Michigan, tumbles into a twisted tale when she and a colleague become suspicious of a secret.",False
2798,Holt költők társasága,Dead Poets Society,/data/movies/Dead.Poets.Society.1989.720p.BluRay.ENG.x264.HuN-TRiNiTY/dps.720p-trinity.mkv,1989,"Ifjú lelkeket lángra lobbantó különc tanárember kezdi meg varázslatos működését 1959-ben a Welton Akadémia ódon falai között. Lapról lapra tépeti szét diákjaival a tankönyvet, mert azt akarja, hogy felfedezzék: életük maga a költészet. A felismerés egyeseknek életreszóló szerelmet, másoknak tragédiát hoz. A hagyománytisztelő iskolában pedig tanyát ver a lázadás szelleme.",8.5,130146,Dráma|Vígjáték,207,https://image.tmdb.org/t/p/w500/l5NbiHKUmahlAT3Q1ig8Tyl9xrc.jpg,8.3,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",False
180,Holtodiglan,Gone Girl,/data/movies/Gone.Girl.2014.720p.BluRay.DTS-ES.x264.HuN-TRiNiTY/gonegirl.720p-trinity.mkv,2014,"Házasság? Halálos lehet.  Nick és Amy az ötödik házassági évfordulójára készül. Boldogok, gazdagok, elégedettek ám az ünnep estéjén az ifjú feleségnek nyoma vész, és gyorsan kiderül, hogy a látszat csalt: a pár tele volt félelmetes, sötét titkokkal. Mindenki Nickre gyanakszik, és ő a hazugságaival meg ügyetlen elterelő hadműveleteivel egyre inkább magára tereli a figyelmet.  Hiába bizonygatja makacsul, hogy nem tehet semmiről, már csupán az ikerhúga, Margo bízik benne. De ha nem a férfi a tettes, akkor hova lett a felesége? És hogyan magyarázhatóak az egyre-másra előkerülő, egyre furcsább titkok? Azok, amelyek talán minden boldog családi élet mélyén ott lapulnak. Azok, amelyek olyan könnyen vezetnek el egy ember halálához.",8.8,149034,Dráma|Rejtély,210577,https://image.tmdb.org/t/p/w500/ts996lKsxvjkO2yiYG0ht4qAicO.jpg,7.889,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",False
106,Hova lettek Morganék?,Did You Hear About the Morgans?,/data/movies/Did.You.Hear.About.The.Morgans.2009.720p.BluRay.x264.DTS.CUSTOM.Hungarian-LUMiERE/lumiere-x264-dyhatm.mkv,2009,"Morganék - akik egy futó hűtlenség következményeként épp válni készülnek - mindenképp szeretnének eltűnni a világ szeme elől. Ugyanis egy gyilkosság szemtanújává válnak, így az ügyészség a tanúvédelmi program keretében egy békés kisvárosba küldi őket. A veszekedésben élenjáró pár kénytelen a helyi seriff rokonának kiadni magát, és hogy az álca tökéletes legyen, boldog szerelmeseknek kell tűnniük. Pault és Merylt eleinte még a helybéliek naiv szívélyessége sem kárpótolja a Manhattanben maradt pörgésért és nagyvilági csillogásért, de valahogy mégis kezdik megkedvelni új életüket, amikor rájuk talál a gyilkos.",1.3,103470,Vígjáték|Dráma,24438,https://image.tmdb.org/t/p/w500/zNRLfwUGKaSQEDvOKlIOLGn8qRk.jpg,5.4,"New Yorkers Paul and Meryl Morgan seem to have it all -- except that their marriage is crumbling around them. But their romantic woes are small compared to the trouble they find themselves in after witnessing a murder. To protect them from an assassin, federal agents whisk away Paul and Meryl to a small town in Wyoming, where their marriage will crash and burn, or their passion will reignite.",False
2883,"Hubie, a halloween hőse",Hubie Halloween,/data/movies/Hubie.Halloween.2020.READ.NFO.720p.NF.WEBRip.DDP5.1.x264.HUN-GS88/Hubie.Halloween.2020.READ.NFO.720p.NF.WEBRip.DDP5.1.x264.HUN-GS88.mkv,2020,"Hubie nem éppen közkedvelt a massachusettsi Salemben, de egy valóban parás Halloween alkalmával a jószívű fickó, aki mellesleg egy gyáva nyúl, a város védelmére kel.",5.4,103978,Vígjáték|Rejtély,617505,https://image.tmdb.org/t/p/w500/dbhC6qRydXyRmpUdcl9bL9rARya.jpg,5.9,"Hubie Dubois, despite his devotion to his hometown of Salem, Massachusetts (and its legendary Halloween celebration), is a figure of mockery for kids and adults alike. But this year, something really is going bump in the night, and it’s up to Hubie to save Halloween.",False
23,Időről időre,About Time,/data/movies/About.Time.2013.RETAiL.BluRay.720p.DTS.x264.HuN-TRiNiTY/about.time.720p-trinity.mkv,2013,"21 éves korában Tim Lake rájön, hogy képes az időutazásra...  Egy újabb gyászos szilveszteri buli után Tim apja közli a fiával, hogy a család férfitagjai mindig is képesek voltak utazni az időben. Tim nem írhatja át a történelmet, de változtathat azon, ami a saját életében történt és történni fog. Így hát úgy dönt, jobbá teszi a világot... azzal, hogy szerez egy barátnőt. Sajnos kiderül, hogy ez nem is olyan könnyű, mint hinnénk.",7,123368,Vígjáték|Dráma,122906,https://image.tmdb.org/t/p/w500/ls6zswrOZVhCXQBh96DlbnLBajM.jpg,7.9,"The night after another unsatisfactory New Year's party, Tim's father tells his son that the men in his family have always had the ability to travel through time. They can't change history, but they can change what happens and has happened in their own lives. Thus begins the start of a lesson in learning to appreciate life itself as it is, as it comes, and most importantly, the people living alongside us.",False
